1.099042740760248105e+00,6.177402591820569455e+01,3.822597408179430545e+01,1.182872504718106121e+00,1.096085662694290050e+02,1.080057672186236939e+00
6.696166694961765142e-02,2.774638332240793925e+00,2.774638332240794369e+00,8.738282853243001247e-02,6.953951451153861818e+00,9.893701100831130135e-02
